starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 21:04:46 2023	1682903086	1	288	289	268
Sun Apr 30 21:04:44 2023	1682903084	0	289	289	249
Sun Apr 30 21:04:44 2023	1682903084	1	288	289	246
Sun Apr 30 21:04:43 2023	1682903083	1	289	289	246
Sun Apr 30 21:04:43 2023	1682903083	1	288	289	244
Sun Apr 30 21:04:43 2023	1682903083	2	288	290	265
Sun Apr 30 21:04:43 2023	1682903083	1	289	290	271
Sun Apr 30 21:04:43 2023	1682903083	1	289	290	272
Sun Apr 30 21:04:44 2023	1682903084	1	289	290	229
Sun Apr 30 21:04:43 2023	1682903083	1	289	290	272
Sun Apr 30 21:04:46 2023	1682903086	2	289	291	276
Sun Apr 30 21:04:43 2023	1682903083	1	290	291	264
Sun Apr 30 21:04:43 2023	1682903083	2	289	291	261
Sun Apr 30 21:04:46 2023	1682903086	1	290	291	200
Sun Apr 30 21:04:44 2023	1682903084	1	290	291	228
Sun Apr 30 21:04:44 2023	1682903084	1	290	291	239
Sun Apr 30 21:04:43 2023	1682903083	1	290	291	249
Sun Apr 30 21:04:45 2023	1682903085	1	291	292	256
Sun Apr 30 21:04:45 2023	1682903085	0	292	292	257
Sun Apr 30 21:04:43 2023	1682903083	0	292	292	256
Sun Apr 30 21:04:43 2023	1682903083	0	292	292	255
Sun Apr 30 21:04:43 2023	1682903083	1	291	292	258
Sun Apr 30 21:04:43 2023	1682903083	1	291	292	258
Sun Apr 30 21:04:44 2023	1682903084	0	292	292	234
Sun Apr 30 21:04:44 2023	1682903084	1	291	292	232
Sun Apr 30 21:04:44 2023	1682903084	0	292	292	241
Sun Apr 30 21:04:46 2023	1682903086	0	293	293	285
Sun Apr 30 21:04:43 2023	1682903083	0	293	293	253
Sun Apr 30 21:04:43 2023	1682903083	0	293	293	266
Sun Apr 30 21:04:44 2023	1682903084	2	291	293	271
Sun Apr 30 21:04:46 2023	1682903086	1	292	293	198
Sun Apr 30 21:04:45 2023	1682903085	1	292	293	276
Sun Apr 30 21:04:45 2023	1682903085	1	292	293	264
Sun Apr 30 21:04:43 2023	1682903083	0	293	293	224
Sun Apr 30 21:04:43 2023	1682903083	0	293	293	226
Sun Apr 30 21:04:43 2023	1682903083	0	293	293	227
Sun Apr 30 21:04:43 2023	1682903083	5	288	293	270
Sun Apr 30 21:04:43 2023	1682903083	0	294	294	223
Sun Apr 30 21:04:46 2023	1682903086	2	292	294	285
Sun Apr 30 21:04:43 2023	1682903083	2	292	294	208
Sun Apr 30 21:04:43 2023	1682903083	1	293	294	253
Sun Apr 30 21:04:43 2023	1682903083	1	293	294	264
Sun Apr 30 21:04:45 2023	1682903085	0	294	294	263
Sun Apr 30 21:04:43 2023	1682903083	0	294	294	234
Sun Apr 30 21:04:43 2023	1682903083	1	293	294	232
Sun Apr 30 21:04:43 2023	1682903083	1	294	294	224
Sun Apr 30 21:04:43 2023	1682903083	1	293	294	231
Sun Apr 30 21:04:43 2023	1682903083	1	293	294	251
Sun Apr 30 21:04:46 2023	1682903086	2	293	295	205
Sun Apr 30 21:04:43 2023	1682903083	1	294	295	252
Sun Apr 30 21:04:46 2023	1682903086	1	294	295	268
Sun Apr 30 21:04:45 2023	1682903085	0	295	295	262
Sun Apr 30 21:04:45 2023	1682903085	1	294	295	265
Sun Apr 30 21:04:43 2023	1682903083	1	294	295	230
Sun Apr 30 21:04:43 2023	1682903083	1	294	295	229
