starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 21:04:32 2023	1682903072	2	378	381	333
Sun Apr 30 21:04:32 2023	1682903072	1	380	381	379
Sun Apr 30 21:04:32 2023	1682903072	1	380	381	380
Sun Apr 30 21:04:31 2023	1682903071	1	381	382	306
Sun Apr 30 21:04:30 2023	1682903070	1	381	382	291
Sun Apr 30 21:04:30 2023	1682903070	1	381	382	293
Sun Apr 30 21:04:32 2023	1682903072	0	383	383	360
Sun Apr 30 21:04:31 2023	1682903071	2	382	384	289
Sun Apr 30 21:04:30 2023	1682903070	1	383	384	286
Sun Apr 30 21:04:32 2023	1682903072	1	384	385	384
Sun Apr 30 21:04:29 2023	1682903069	1	384	385	261
Sun Apr 30 21:04:30 2023	1682903070	2	383	385	283
Sun Apr 30 21:04:30 2023	1682903070	1	384	385	280
Sun Apr 30 21:04:30 2023	1682903070	1	384	385	297
Sun Apr 30 21:04:30 2023	1682903070	1	385	386	296
Sun Apr 30 21:04:31 2023	1682903071	1	385	386	306
Sun Apr 30 21:04:32 2023	1682903072	0	386	386	335
Sun Apr 30 21:04:30 2023	1682903070	0	386	386	285
Sun Apr 30 21:04:30 2023	1682903070	1	385	386	300
Sun Apr 30 21:04:30 2023	1682903070	1	386	386	296
Sun Apr 30 21:04:30 2023	1682903070	1	385	386	300
Sun Apr 30 21:04:31 2023	1682903071	1	386	387	301
Sun Apr 30 21:04:30 2023	1682903070	1	386	387	284
Sun Apr 30 21:04:30 2023	1682903070	1	386	387	281
Sun Apr 30 21:04:30 2023	1682903070	3	385	388	290
Sun Apr 30 21:04:32 2023	1682903072	1	388	389	305
Sun Apr 30 21:04:32 2023	1682903072	1	388	389	321
Sun Apr 30 21:04:32 2023	1682903072	1	388	389	320
Sun Apr 30 21:04:32 2023	1682903072	1	388	389	335
Sun Apr 30 21:04:30 2023	1682903070	1	389	390	291
Sun Apr 30 21:04:30 2023	1682903070	1	389	390	294
Sun Apr 30 21:04:30 2023	1682903070	0	390	390	335
Sun Apr 30 21:04:31 2023	1682903071	2	390	392	336
Sun Apr 30 21:04:31 2023	1682903071	1	391	392	336
Sun Apr 30 21:04:31 2023	1682903071	1	391	392	388
Sun Apr 30 21:04:32 2023	1682903072	1	392	393	295
Sun Apr 30 21:04:29 2023	1682903069	2	391	393	271
Sun Apr 30 21:04:32 2023	1682903072	1	393	394	338
Sun Apr 30 21:04:29 2023	1682903069	0	394	394	277
Sun Apr 30 21:04:32 2023	1682903072	1	394	395	351
Sun Apr 30 21:04:32 2023	1682903072	1	394	395	352
Sun Apr 30 21:04:32 2023	1682903072	1	394	395	341
Sun Apr 30 21:04:32 2023	1682903072	0	395	395	349
Sun Apr 30 21:04:29 2023	1682903069	1	394	395	273
Sun Apr 30 21:04:29 2023	1682903069	1	394	395	274
Sun Apr 30 21:04:30 2023	1682903070	1	394	395	339
Sun Apr 30 21:04:29 2023	1682903069	1	395	396	270
Sun Apr 30 21:04:31 2023	1682903071	1	395	396	386
Sun Apr 30 21:04:29 2023	1682903069	0	396	396	271
Sun Apr 30 21:04:31 2023	1682903071	1	395	396	388
Sun Apr 30 21:04:30 2023	1682903070	0	396	396	336
Sun Apr 30 21:04:30 2023	1682903070	0	396	396	337
Sun Apr 30 21:04:30 2023	1682903070	0	396	396	326
Sun Apr 30 21:04:30 2023	1682903070	1	395	396	337
Sun Apr 30 21:04:32 2023	1682903072	0	397	397	287
