starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 20:58:40 2023	1682902720	0	27287	27287	27286
Sun Apr 30 20:58:41 2023	1682902721	1	27287	27288	27287
Sun Apr 30 20:57:56 2023	1682902676	0	27288	27288	27287
Sun Apr 30 20:58:08 2023	1682902688	1	27288	27289	27288
Sun Apr 30 20:58:47 2023	1682902727	0	27289	27289	27288
Sun Apr 30 20:57:34 2023	1682902654	1	27288	27289	27288
Sun Apr 30 20:56:01 2023	1682902561	0	27289	27289	27289
Sun Apr 30 20:59:00 2023	1682902740	1	27288	27289	27279
Sun Apr 30 20:58:58 2023	1682902738	0	27289	27289	27289
Sun Apr 30 20:56:46 2023	1682902606	1	27288	27289	27288
Sun Apr 30 20:59:06 2023	1682902746	0	27289	27289	27289
Sun Apr 30 20:59:29 2023	1682902769	0	27289	27289	27289
Sun Apr 30 20:57:11 2023	1682902631	1	27289	27290	27289
Sun Apr 30 20:57:02 2023	1682902622	1	27289	27290	27289
Sun Apr 30 20:56:02 2023	1682902562	0	27290	27290	27289
Sun Apr 30 20:57:52 2023	1682902672	1	27289	27290	27289
Sun Apr 30 20:58:44 2023	1682902724	1	27289	27290	27289
Sun Apr 30 20:56:43 2023	1682902603	0	27290	27290	27290
Sun Apr 30 20:58:58 2023	1682902738	1	27289	27290	27289
Sun Apr 30 20:55:56 2023	1682902556	1	27289	27290	27289
Sun Apr 30 20:57:57 2023	1682902677	0	27290	27290	27288
Sun Apr 30 20:58:49 2023	1682902729	1	27289	27290	27289
Sun Apr 30 20:57:13 2023	1682902633	1	27289	27290	27289
Sun Apr 30 20:58:46 2023	1682902726	1	27289	27290	27289
Sun Apr 30 20:59:06 2023	1682902746	0	27290	27290	27289
Sun Apr 30 20:59:26 2023	1682902766	0	27290	27290	27290
